created_time,reactions,comments,shares,permalink,message
2026-07-14T15:39:47+0000,2,0,0,https://www.facebook.com/1660349159424301/posts/1651035623688988,"We have some exciting news to share: The Platters® have partnered with Love Productions for live performances.  If you grew up with ""Only You,"" ""Twilight Time,"" or ""Smoke Gets in Your Eyes,"" you already know what this means. The Platters have one of the most recognizable sounds in American music history—and now they're stepping into a whole new era.  They've just released ""Can't Help Falling in Love,"" the second single from their upcoming album With Love, The Platters—their first major LP in decades. New music, live shows, and a legacy that speaks for itself.  We couldn't be more proud to have them in the Love Productions family.  https://www.loveproductions.com/title-item/the-platters/"
2026-07-13T15:54:19+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1650119230447294,"Mark your calendars—The Dolly Show is heading to The Vixen in McHenry on July 16th, and this is one you won't want to miss.  There's something special about seeing Dolly's music performed live. The songs hit differently in a room full of people who love them just as much as you do. The Dolly Show brings that feeling every single night—and the crowds keep coming back for more.  Grab your tickets and bring a friend (or five). These shows have a way of selling out before people expect them to.  Have you ever been to a Dolly Show performance? Tell us your favorite moment in the comments—we love hearing from fans who've been there! 🎶"
2026-07-10T13:54:03+0000,1,0,1,https://www.facebook.com/1660349159424301/posts/1647408704051680,"Houston, this one is special.  Tony Danza brings his Standards & Stories show to Doc's Jazz Club on July 30th—an intimate evening with his four-piece band, performing timeless classics from the Great American Songbook and sharing the stories behind them.  There's something about hearing these songs performed live, up close, with the history woven right into the performance. It's not just a concert—it's a conversation with the music.  If you're in Houston or know someone who is, this is a night worth showing up for.  Full details here: https://tickets.docshouston.com/shows/10956/?date=2026-07-30   Who's planning to be there? Drop a comment—we'd love to know what song you're hoping to hear."
2026-07-09T13:56:01+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1646462757479608,"Here's a Billy Joel fact that genuinely surprises most people.  Before 'Piano Man,' before Madison Square Garden, before any of it—a 21-year-old Billy Joel spent 1970 in a two-man proto-metal band called Attila. His instrument? A Hammond B-3 organ run through wah-wah pedals and a Marshall stack. The album cover had the duo dressed as ancient Huns. It was loud, unconventional, and completely unlike anything we associate with him now.  It only lasted one album. Then Joel went in an entirely different direction—and the rest is the catalog we all know by heart.  Full story here: https://ultimateclassicrock.com/billy-joel-attila/  Kyle Martin's Piano Man brings that full Billy Joel legacy to the stage—from the deep cuts to the anthems. Were you already a Billy Joel fan before you knew this? Drop a comment—we're curious how many people knew about the Attila era."
2026-07-08T13:58:02+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1645488550910362,"Did you know Priscilla Presley's memoir accidentally inspired one of Depeche Mode's biggest hits?  In 1985, Priscilla published Elvis and Me—her firsthand account of life with Elvis, their relationship, and what it meant to have someone be your guide, your protector, your entire world. Martin Gore read it, and the idea behind 'Personal Jesus' came directly from those pages. The song is about being a Jesus for someone else—giving them hope, being their anchor. He found that story in Priscilla's words.  She didn't know until much later.  That's the kind of legacy that travels. From Graceland to synth-pop radio—Priscilla's story has shaped more of music history than most people realize.  Full story here: https://www.rollingstone.com/music/music-news/personal-jesus-248500/  Were you already a 'Personal Jesus' fan? Does knowing this change how you hear the song?"
2026-07-07T13:29:00+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1644477067678177,"New York City just co-named West 8th Street in Greenwich Village 'Jimi Hendrix Way'—and honestly, it's long overdue.  Hendrix walked those streets. He recorded there. The Village was part of his story, and now his name is part of theirs. NYC Council Member Harvey Epstein led the effort, and it became official on June 10th.  The Hendrix legacy is one of those rare things that just keeps growing—new generations discover the music and fall in love all over again.  That's exactly what Kiss The Sky: A Jimi Hendrix Tribute is about. Bringing that sound, that energy, and that magic to a live stage near you.  Full story here: https://pitchfork.com/news/nyc-street-named-for-jimi-hendrix-after-56-year-petition/  Were you already a Hendrix fan, or did you discover him later in life? Tell us in the comments—we'd love to hear your story."
2026-07-06T14:44:22+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1643564027769481,"Mark your calendars, Mount Vernon—The Rocket Man Show is coming to town on July 11th! 🎤🎹  If you've never seen this show live, you're in for something special. The music of Elton John performed exactly the way it deserves to be—full energy, packed house, every classic you know and love.  This is the kind of night where the whole crowd is singing along before the first chorus ends.  Have you seen The Rocket Man Show before? Tell us your favorite Elton John song in the comments—we'd love to know what you're hoping to hear!"
2026-07-05T15:47:01+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1642599367865947,"Boston—mark your calendars! 📅  Arrival From Sweden: The Music of ABBA is performing in the city this Thursday, and if you've ever wanted to experience the full ABBA catalog live—the harmonies, the costumes, the pure joy of it—this is your night.  There's something about ABBA music that hits differently in a live room. The crowd always comes alive. Every single time.  Yours truly (Jonathan, web developer here at Love Productions) will be in attendance. I'd love to see you there!"
2026-07-04T15:38:02+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1641646844627866,"Big things are brewing in the Tom Petty world. Adria Petty and longtime producer Ryan Ulyate just confirmed a wave of unreleased material is on the way, timed to the 50th anniversary of Tom Petty and the Heartbreakers' 1976 debut album.  A newly surfaced full-length version of ""American Girl"" already dropped this summer, and an extended take of ""Breakdown"" was just released on June 26. More archival treasures are promised through the rest of the year.  If that news has you craving the real deal live, that's exactly what Free Fallin: The Tom Petty Experience brings to the stage. Full story here: https://i95rock.com/ixp/295/p/tom-petty-50th-anniversary-unreleased-music-2026/  What's your favorite Tom Petty deep cut? Tell us below 👇"
2026-07-03T13:54:00+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1640600611399156,"In case you missed it: ABBA night is coming to Mohegan Sun in Uncasville, CT on July 5th—and if you've never seen Arrival from Sweden: The Music of ABBA live, this is your show.  We're talking full costumes, spot-on harmonies, and a setlist packed with every ABBA song you've loved since forever. Dancing Queen. Voulez-Vous. The Winner Takes It All. The crowd always goes all in, and that energy is something you really have to experience in person.  Bringing anyone with you? Drop their name in the comments—tag a friend who needs to be there. 👇"
2026-07-02T13:56:04+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1639596811499536,"Roger Taylor—Queen's legendary drummer—just released a brand new solo single, 'Come On Summer (It's Party Time),' ahead of his upcoming album Violence Insane in a Beautiful World, dropping September 18, 2026.  If that news put a smile on your face, you already know how powerful this music is. Queen fans never really stop being Queen fans—and that's exactly the kind of passion that fills rooms when Bohemian Queen takes the stage.  Full story here: https://consequence.net/2026/06/queen-roger-taylor-new-solo-album/  Are you a Queen fan? Drop your favorite Queen track in the comments—we'd love to know what the crowd would be singing along to. 👇"
2026-07-01T14:03:08+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1638611861598031,"Not all tribute acts are created equal—and Kiss The Sky is proof.  Led by virtuoso guitarist Jimy Bleu, Kiss The Sky has performed with Jimi Hendrix's actual former bandmates. The musicians who were there, who played with Hendrix himself, have shared a stage with this band. That's a credential that speaks for itself.  This isn't background music or a nostalgia act running through familiar riffs. This is a world-class group of musicians doing justice to one of the greatest guitarists who ever lived—and getting recognized for it by the people who knew Hendrix best.  Full story here: https://visitlebanonvalley.com/event-2026/kiss-the-sky-the-definitive-jimi-hendrix-tribute/  Have you seen Kiss The Sky live? What's the Hendrix song you most want to hear them play? Drop it in the comments—we'd love to know. 🎸"
2026-06-30T14:03:05+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1637480931711124,"Elton John has always been more than a musician—and a new photography exhibition in Paris is reminding the world of that.  'Fragile Beauty: Photographs from the Sir Elton John and David Furnish Collection' is on view at the Jeu de Paume right now, showcasing the stunning art collection he and his husband have built over a lifetime. Glamour, reportage, intimacy—the whole range of human experience, curated by one of the most iconic figures in music history.  For those of us who've loved Elton John since day one, this is just another reminder of how deep that legacy runs.  The Rocket Man Show keeps that legacy alive on stage—the costumes, the piano, the hits that never get old.  Full story here: https://www.blind-magazine.com/news/elton-john-the-collector-who-stared-back/  Are you an Elton John fan? Which era of his career means the most to you? Tell us in the comments—we'd love to know."
2026-06-29T15:20:28+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1636567291802488,"How are you spending the Fourth of July?  A Tribute to Sinatra featuring Gary Anthony is performing in Boca Raton, FL on July 4th—and we can't think of a better way to spend a holiday weekend than live music and the timeless songs of Frank Sinatra.  Gary Anthony brings the full experience: the voice, the charm, the arrangements that made Sinatra one of the greatest performers of all time. Whether you're a lifelong Sinatra fan or just someone who appreciates an unforgettable night out, this is one to circle on the calendar.  Were you at a previous show? Tell us your favorite Sinatra song in the comments—we'd love to hear it. 🎶"
2026-06-28T15:47:03+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1635633615229189,"If you've ever wanted to experience what it felt like to be in the crowd at a Jimi Hendrix concert—this is as close as it gets.  Kiss The Sky performs historically accurate recreations of Hendrix's iconic shows, complete with authentic 60s wardrobe and replica instruments. Every detail is intentional. Every song is a moment.  They're taking the stage at The Allen Theatre in Annville, PA on August 15.  Who's the Hendrix song you'd most want to hear live? Drop it in the comments—we're curious what this crowd would request. 🎸"
2026-06-27T15:38:00+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1634720055320545,"Georgia—this one's for you. 🌴  A1A: The Original Jimmy Buffett Tribute is bringing the full Parrothead experience to the Georgia Mountain Fairgrounds in Hiawassee on July 18. It's part of the 4th Annual FUN-Draiser, and honestly, there's no better way to spend a summer evening than under the Georgia sky with a cold drink and great live music.  Doors open at 5:30pm, concert kicks off at 7pm. Whether you've been following A1A for years or this is your first time catching them live, this is the kind of show you'll be talking about on the drive home.  All the details here: https://georgiamountainfairground.thundertix.com/events/256840  Are you planning to be there? And what's your favorite Buffett song you're hoping they play? Drop it in the comments—we always love to hear it. 🎸"
2026-06-26T13:54:01+0000,2,0,0,https://www.facebook.com/1660349159424301/posts/1633669005425650,"Here's something most Billy Joel fans don't know.  When he recorded 'The Longest Time,' he wanted that full 1950s doo-wop group sound—tight harmonies, four voices blending together. But instead of hiring singers, he did something remarkable: he sang every single vocal part himself, then spliced all the tracks together.  What you hear on the recording? That's one man pretending to be a quartet. And pulling it off completely.  It's that kind of dedication to the craft that makes Kyle Martin's Piano Man such a special show. Kyle brings that same attention to Billy Joel's music every time he takes the stage—the arrangements, the energy, the songs you grew up with performed the way they deserve to be.  Were you already a fan of 'The Longest Time'? Does knowing this change how you hear it? Let us know in the comments. 🎹"
2026-06-25T14:02:13+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1632697602189457,"Here's a studio story that still gives us chills.  During the recording of 'Song for Guy,' engineer Stuart Epps noticed mid-take that the tape reel was nearly gone—just feet remaining—with Elton still deep in the performance. Nobody stopped him. Nobody could. The last chord rang out, and the tape ran dry right at that final moment. One more mistake, one longer outro, and that song disappears forever.  It's one of those behind-the-scenes moments that makes you hear a piece of music completely differently.  The Rocket Man Show has spent years honoring exactly this kind of legacy—the songs that almost weren't, played the way they were always meant to be heard. Live, full, and without a safety net.  Which Elton John song would you be most heartbroken to lose? Drop it in the comments—we want to know."
2026-06-24T14:03:32+0000,2,1,0,https://www.facebook.com/1660349159424301/posts/1631756828950201,"The Dolly Show is performing at The Carolina Opry Theater on Saturday, July 18th at 7:00pm—and this one is worth clearing your calendar for.  Kelly O'Brien has been called the world's most authentic Dolly Parton tribute artist, and anyone who's seen this show live knows that's not an exaggeration. The songs, the presence, the warmth—it's all there.  The Carolina Opry is an incredible venue, and a night like this in a room like that is exactly what live music is for.  Full details here: https://thecarolinaopry.com/event/the-dolly-show/  Have you seen The Dolly Show before? Tell us your favorite song from the set—we'd love to hear it in the comments. 👇"
2026-06-23T14:03:22+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1630801819045702,"Don't miss Arrival From Sweden: The Music of ABBA at Mohegan Sun Arena on Sunday, July 5th, 2026.  This is one of the most celebrated ABBA tributes in the world, and they're bringing the full show to one of the region's premier venues this summer. We're talking wall-to-wall ABBA classics, a band that has performed this music on stages across the globe, and the kind of night that has crowds singing every word from the first song to the last.  Tickets go on sale March 20th—mark it now before they're gone.  Read more: https://newsroom.mohegansun.com/2026/03/19/arrival-from-sweden-the-music-of-abba-brings-their-renowned-tribute-to-mohegan-sun-arena-this-july/  Are you an ABBA fan? Which song are you hoping to hear live? Drop it in the comments."
2026-06-22T13:02:34+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1629802619145622,"Marshall just announced a limited-edition 60th anniversary collection honoring Jimi Hendrix's legendary relationship with Marshall amplifiers—a redesigned Acton III Bluetooth speaker, the 1959 JMH Half Stack, and a limited-edition Fuzz Face distortion pedal. When a brand builds a whole collection around an artist 60 years later, you know the music meant something.  It's the kind of news that makes you want to hear that sound live.  That's exactly what Kiss The Sky: A Jimi Hendrix Tribute delivers—the tone, the energy, the performances that made Hendrix impossible to look away from, brought to a stage you can actually get to.  Full story on the Marshall collection: https://variety.com/2026/shopping/news/marshalls-jimi-hendrix-speakers-collection-shop-online-1236746151/  What's your favorite Hendrix moment—live, recorded, or otherwise? Drop it in the comments. We love hearing what this music means to people."
2026-06-21T14:01:52+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1628878215904729,"Did you catch this? The Long Island Music & Entertainment Hall of Fame just announced the speakers for the Billy Joel Symposium—a two-day event in June 2026 that will also honor Dennis Arfa, Joel's booking agent of decades, with a Hall of Fame induction.  It's a beautiful reminder that behind every iconic catalog, there's a team of people who believed in the music and fought to put it in front of audiences. Arfa helped shape one of the most beloved careers in American music history.  And that music? It's still filling rooms. Kyle Martin's Piano Man keeps the Piano Man alive on stages across the country—every show a reminder of why these songs never get old.  Full story here: https://www.iloveny.com/thebeat/post/billy-joel-symposium-speakers-announced/  Were you a Billy Joel fan growing up? Drop your favorite song in the comments—we'd love to know. 👇"
2026-06-20T14:02:12+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1627931719332712,"Hey Atlanta! Mark June 27th on your calendar. 🌴  A1A: The Official Jimmy Buffett Tribute Show is performing at Yaarab Shrine Temple as part of a fundraising concert, and if you've ever seen A1A live, you already know this is going to be a night worth showing up for.  For those who haven't—picture a room full of Parrotheads, singing every word to every song, having the kind of night that reminds you exactly why live music matters. A1A captures everything that made Jimmy Buffett's music feel like a community, and they bring it all to the stage.  And it's for a great cause. A night out that actually gives back.  Full details here: https://allevents.in/atlanta/fundraising-concert-featuring-a1a-the-official-jimmy-buffett-tribute-show/200029881306539  Are you a longtime Parrothead or is this your first A1A show? Let us know in the comments—we'd love to hear from you. 👇"
2026-06-19T14:02:57+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1626991462760071,"Jimi Hendrix is back in the conversation—and this time, a whole new generation is listening.  In 2026, major music outlets are revisiting his legacy in a big way. Streaming numbers are climbing. Rock fans old and new are rediscovering what made him one of the most electric performers to ever step on a stage.  Kiss The Sky: A Jimi Hendrix Tribute channels exactly that. The guitar work, the presence, the kind of performance that reminds you why live music exists in the first place.  If Hendrix has ever meant something to you—or if you want to finally understand why everyone talks about him the way they do—this is the show for it.  Full story on the legacy revival here: https://www.ad-hoc-news.de/boerse/news/ueberblick/jimi-hendrix-legacy-takes-a-new-spotlight-in-2026/69387532  Have you seen Kiss The Sky live? What's your favorite Hendrix song? Drop it in the comments—we'd love to know. 🎶"
2026-06-18T14:17:58+0000,3,0,2,https://www.facebook.com/1660349159424301/posts/1626071482852069,"Tony Danza is back as Stefano Marchetti, and the stakes have never been higher. On the red carpet at The Times Center in New York for the Raising Kanan Season 5 premiere, Tony talked through where the Mafia lands in the chaos surrounding Raq, Kanan, and the Queens drug game. New episodes are streaming weekly on STARZ. Watch his full interview here, then tell us: are you keeping up with the final season?"
2026-06-17T14:02:57+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1625094652949752,"Big news, Dolly fans! 🌟 The Dolly Show is now on Cameo, and the reviews are pouring in over 140 five-star ratings and counting.  Want a heartfelt, sparkly shout-out for a birthday, anniversary, or just to brighten someone's day? Kelly brings Dolly's signature charm, Southern warmth, and humour straight to your loved one's screen.  Who in your life would light up at a personalised message celebrating the music of Dolly Parton? Tag them below! 💕  Book yours: "
2026-06-16T13:57:35+0000,2,0,1,https://www.facebook.com/1660349159424301/posts/1624111826381368,"Big news for Tony Danza fans! Our own Tony Danza is joining Mario Lopez and Dominic Lopez in a brand-new Great American original holiday movie, Christmas at The Starlight, premiering this holiday season. Tony plays Frank, a legendary song-and-dance man weighing whether to sell the family's beloved supper club after 40 years; expect three generations, plenty of heart, and that classic Danza charm.   And if the holidays feel too far off, Tony is on the road right now with his hit live show, Standards & Stories. See him live at Seneca Casino, this Friday and Saturday: https://senecaniagaracasino.com/entertainment/tony-danza-sinatra-stories/   Which are you more excited for, the new movie or catching him live?  #TonyDanza #ChristmasAtTheStarlight #StandardsAndStories"
2026-06-15T13:23:14+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1623086876483863,"Turns out America agrees on at least one thing: Dolly Parton. A new UMass/YouGov poll asked people about more than 20 global figures, and Dolly came out on top with a 65% net favorability, leaving world leaders more than 50 points behind.  It's not hard to see why. Nearly seven decades of music, ""I Will Always Love You,"" ""9 to 5,"" and an Imagination Library that's donated over 270 million books to kids. She gives from her heart, and the country clearly loves her right back.  We feel the same way, which is why we're proud to bring The Dolly Show, starring Kelly O'Brien, to stages everywhere; a celebration of the songs and spirit that made Dolly America's sweetheart.  Full story here: https://www.theguardian.com/music/2026/apr/14/dolly-parton-poll-most-popular-in-the-country  What's your all-time favorite Dolly song?"
2026-06-11T14:03:56+0000,2,0,0,https://www.facebook.com/1660349159424301/posts/1619235603535657,"ABBA fans in North Dakota—your summer just got a whole lot better.  Arrival from Sweden: The Music of ABBA is bringing the full ABBA experience to the Burning Hills Amphitheater in Medora on July 20, 2026 at 7:30pm. Tickets start at $59.99.  There's something special about hearing those songs live—the crowd energy, the singalongs, the moment ""Dancing Queen"" kicks in and everyone in the room just lights up. This show delivers all of it.  Get tickets: https://medora.com/abba/  Who are you bringing? Tag them below—because this is not a show you want to miss. 🎶"
2026-06-10T14:03:00+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1618225046970046,"Big news for Dolly fans in the Midwest—The Dolly Show is coming to Brown County Music Center in Nashville, Indiana, on October 23rd at 8 p.m.  Kelly O'Brien has been called one of the world's leading Dolly Parton tribute artists, and she holds something no other performer can claim: an endorsement from the Parton family themselves. That's not a small thing. It means the night is going to feel like the real deal, because in every way that matters, it is.  Full story here: https://country1037fm.com/2026/06/03/dolly-parton-tribute-show-coming-to-brown-county-music-center-in-october/  Have you seen The Dolly Show before? Drop your favorite memory in the comments—we'd love to hear it. 🎶"
2026-06-09T14:05:47+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1617225313736686,"On June 19, the Handel Hendrix House in London opens a brand new exhibit, 'Hendrix in London', featuring materials from the personal archive of Patricia Sullivan, who worked as assistant to Hendrix's manager during the years Jimi was based in the city.  Previously unseen photos, letters, documents. The kind of stuff that reminds you just how real and human the story behind the music actually was.  Hendrix landed in London in 1966 and within months had turned the city—and rock music—completely upside down. Decades later, the fascination hasn't faded. And honestly, it makes sense. That music still gets into your bones.  For those of us who never got to see him live, Kiss The Sky: A Jimi Hendrix Tribute is the closest thing—and it's something else.  Full story here: https://wror.com/2026/05/26/hendrix-hits-home-in-london/  Were you already a Hendrix fan, or did you come to his music later in life? We're curious—drop it in the comments."
2026-06-08T15:38:50+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1616336280492256,"If Jimi Hendrix's music has ever stopped you in your tracks, this one is for you.  Kiss The Sky: A Jimi Hendrix Tribute is performing at Daryl's House Club in Pawling, NY on June 25th at 8:00 PM. Led by guitarist Jimy Bleu, the show is built around historical accuracy—the look, the sound, the concert feel. It's not just a tribute. It's a full recreation of what made Hendrix's live performances legendary.  Daryl's House is the kind of room where the music hits differently. Intimate, acoustically great, and the kind of venue that makes every show feel like an event.  Full details here: https://concerts50.com/show/kiss-the-sky-jimi-hendrix-tribute-in-pawling-tickets-jun-25-2026  Were you a Hendrix fan growing up? What's the song you'd most want to hear live? Drop it in the comments—we're curious."
2026-06-05T14:02:13+0000,1,0,0,https://www.facebook.com/1660349159424301/posts/1613387547453796,"Fleetwood Mac fans in Indianapolis—this one's for you.  Back 2 Mac: A Tribute to Fleetwood Mac is performing at HI-FI Indy on July 3rd at 9:00 PM, and they're bringing a 40+ song list covering the full Buckingham/Nicks/McVie era plus the early classics that put Fleetwood Mac on the map.  That's not a highlight reel. That's a full journey through one of the greatest catalogs in rock history, live, in one room.  More details here: https://wl.eventim.us/event/Back-2-Mac-Fleetwood-Mac-Tribute/688070?afflky=BluebirdNightclub  Which Fleetwood Mac era are you most excited to hear?"
2026-06-04T13:29:05+0000,0,0,0,https://www.facebook.com/1660349159424301/posts/1612323510893533,"Jimi Hendrix still fills rooms. Decades after his death, a documentary screening draws audiences, music producers, and original bandmates together to talk about his impact. That says everything.  The music never really went away—and neither did the hunger to experience it live. Kiss The Sky: A Jimi Hendrix Tribute has been bringing that experience to stages for years, delivering the guitar tone, the showmanship, and the songs that made Hendrix impossible to forget.  If you love Hendrix, this act is worth seeing. Keep an eye on our page for upcoming show dates.  Full story: https://nysmusic.com/2026/05/28/crandell-theatre-revisits-jimi-hendrix-legacy-with-film-and-qa/  Were you ever lucky enough to see a Hendrix tribute live? What's the song that hits hardest every time? Drop it in the comments."
